n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
10,0.8,0.005098343376028469,0.003831136757326714,0.006239125705779529,0.005098343376028469,9.3
5,1.0,0.0037508813985817737,0.0035281072059738516,0.0019145915741705557,0.0037508813985817737,13.0
5,0.6,0.0030177076183530494,0.006596855877247343,0.010208337165531638,0.0030177076183530494,21.6
8,0.75,0.0009726299421647933,0.0016205983828940784,0.0031742356078360632,0.0009726299421647933,6.375
