n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
6,1.0,0.004085586583090106,0.003627368195661451,0.0033931872502865573,0.004085586583090106,8.666666666666666
10,0.8,0.0030641976209927592,0.0032740656170433535,0.0033423682755568044,0.0030641976209927592,5.4
5,0.6,0.0026214255113655494,0.006596855877247343,0.010811174934892967,0.0026214255113655494,20.4
8,0.75,0.0004622761622889715,0.0009578975222291897,0.00278253732967819,0.0004622761622889715,5.375
