n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
8,0.75,0.021431821681130267,0.039762313114556025,0.06714188364566352,0.021431821681130267,9.875
8,0.75,0.0031181323248017645,0.00675110770967513,0.010363234606742764,0.0031181323248017645,9.25
14,0.8571428571428571,0.0018641980928869992,0.0016047146054333217,0.002125476332684054,0.0018641980928869992,5.285714285714286
