n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
5,0.6,0.003977427145127765,0.006596855877247343,0.00874763219107401,0.003977427145127765,13.4
10,0.9,0.0021644571002435663,0.00262575606588189,0.0018242350155586462,0.0021644571002435663,3.7
8,0.75,0.0006553403698671828,0.0009578975222291897,0.0024630567033529466,0.0006553403698671828,5.25
