n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
5,1.0,0.003296781401306026,0.0022410342669043626,0.0032972346133815045,0.003296781401306026,12.4
12,0.8333333333333334,0.003012465567709788,0.002834489734985679,0.005979608229161628,0.003012465567709788,8.583333333333334
30,0.6666666666666666,0.0005544351291252636,0.0013081307783934237,0.003997995107252576,0.0005544351291252636,4.866666666666666
24,0.7916666666666666,0.0005094004835051827,0.0009520571958840929,0.002206808096085878,0.0005094004835051827,4.75
