n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
8,0.625,0.002333937936324762,0.013810510643553098,0.036796143885517135,0.002333937936324762,12.0
23,0.6956521739130435,0.0010641001612277101,0.0011405643937649756,0.002224932006309096,0.0010641001612277101,5.130434782608695
