n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
11,0.6363636363636364,0.0020620062574312078,0.0193644581852932,0.0646354323107056,0.0020620062574312078,11.909090909090908
15,0.7333333333333333,0.00125366395569233,0.0014922793878282548,0.001736806601014024,0.00125366395569233,8.6
9,0.5555555555555556,0.0008061417314602329,0.010060462147450933,0.041924477832732635,0.0008061417314602329,18.555555555555557
