n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
7,0.7142857142857143,0.008908140371987791,0.017432227592727,0.03901118398427853,0.008908140371987791,11.857142857142858
11,0.6363636363636364,0.007914356322697587,0.007385440956776623,0.02084891701003561,0.007914356322697587,8.636363636363637
11,0.8181818181818182,0.0023219125135651216,0.0019594352592178232,0.003142844804717474,0.0023219125135651216,5.0
