n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
6,0.6666666666666666,0.01576557749500279,0.02269777311113752,0.04006484358239275,0.01576557749500279,14.5
11,0.7272727272727273,0.01071431479653377,0.014564169759386125,0.019099415090095415,0.01071431479653377,9.0
10,0.8,0.002852464672637589,0.0024566359699588203,0.0036255814923114404,0.002852464672637589,6.8
