n_trades,win_rate,avg_trade_return,med_trade_return,std_trade_return,expectancy,avg_holding
7,0.5714285714285714,0.008816554181755722,0.033002177041735026,0.038005202847862934,0.008816554181755722,14.142857142857142
21,0.7142857142857143,0.001186158173621237,0.0010192995728781629,0.0023170867389856937,0.001186158173621237,6.333333333333333
15,0.6,0.0006100364091990625,0.008053657794062197,0.025806931099506922,0.0006100364091990625,10.266666666666667
