pair,side,entry_time,exit_time,holding_period,entry_z,exit_z,entry_spread,exit_spread,trade_return
IDU & VPU,long,2023-09-26,2023-11-01,27,-4.382844001862742,0.35237727228727606,-0.02125055935039999,-0.005607177138181818,0.01564760083060901
IDU & VPU,short,2023-11-13,2023-11-17,5,3.07214034401572,0.1628585885851073,0.0034129942234111255,-0.0031780499642923843,0.006596855877247343
IDU & VPU,short,2023-12-19,2023-12-28,7,3.4735252856141963,0.4159654151303578,0.006406794456090381,-0.0007225889125539453,0.007137611181883274
IDU & VPU,short,2024-01-16,2024-03-07,37,2.1785587031657183,0.35736107116331095,0.0043736255270232505,0.016389921332931046,-0.012019294378518341
IDU & VPU,long,2024-05-01,2024-06-06,26,-2.249963471262242,-0.3915132391800092,0.011390780574583204,0.007150248185999963,-0.004255645954393539
XLB & IYM,long,2023-07-03,2023-07-06,3,-2.2125415025831914,-0.12954472248728224,-0.003694347874095172,-0.00183633971887609,0.0018588670773105331
XLB & IYM,long,2023-07-07,2023-07-14,6,-2.0402909897149186,0.06062226924724962,-0.006052444096366294,-0.007483939708509801,-0.0014517359792139972
XLB & IYM,long,2023-07-31,2023-08-09,8,-2.336862628227137,0.2461831878071728,-0.012035072126815649,-0.002016024602231603,0.010032262494237054
XLB & IYM,short,2023-09-26,2023-10-09,10,2.113323742329303,-0.22612207444838747,0.0032565233503545343,0.0034477318300201176,-0.0002190034949525188
XLB & IYM,short,2023-10-23,2023-10-26,4,2.072672926303728,-0.2356632103301707,0.005847222986673728,0.0019300902243069018,0.0039028241610452596
XLB & IYM,short,2023-11-07,2023-11-10,4,2.1390858475684493,-0.09077260968059944,0.008206208022897954,0.004194129255616019,0.004003206532847914
XLB & IYM,long,2023-12-01,2023-12-05,3,-2.3491407754513656,0.11588125810433707,-0.0020494384676696953,0.001708605623574222,0.0037594493536081686
XLB & IYM,long,2023-12-18,2023-12-27,7,-2.140218316187269,-0.2585106069995949,-0.013427242189936628,-0.01335338885285342,5.064683451294627e-05
XLB & IYM,short,2024-05-01,2024-05-07,5,2.2900676373325717,0.140667472003,0.00997033891674004,0.007183701734819081,0.0027886818804785385
XLB & IYM,short,2024-06-04,2024-06-07,4,2.3017538251601533,-0.13908513520846136,0.007475251077143419,0.001569989698853469,0.005916777350053692
XLF & IYF,long,2023-07-18,2023-08-02,12,-2.1333919937592754,0.09285004385322655,0.004706599718990567,0.0007038143433950594,-0.004011103440622499
XLF & IYF,long,2023-09-12,2023-09-13,2,-2.0167021209708604,-0.21766668914111997,-0.00010134551939033898,0.002539850358965534,0.002641195878355873
XLF & IYF,long,2023-10-26,2023-10-30,3,-2.292345460193327,-0.2780243879478794,-0.010464098106085284,-0.006557577755941679,0.003910066171084248
XLF & IYF,long,2023-12-04,2023-12-07,4,-2.308291786487803,-0.23276167328533318,-0.004364370360512293,-0.0027571436922277925,0.0016072377569533725
XLF & IYF,long,2023-12-14,2023-12-20,5,-2.0326424624567214,-0.4220181630539977,-0.0069503617942472395,-0.006630056620941627,0.0003085572875050069
XLF & IYF,short,2024-01-30,2024-02-08,8,2.2302444813812277,-0.08912100263249628,0.004327621414483396,0.007397295451081476,-0.003084357093616763
XLF & IYF,long,2024-03-25,2024-03-28,4,-2.223380153776261,-0.4621442401055124,-0.0010933905016723422,0.0012223700694868889,0.0023155791434199546
XLF & IYF,long,2024-05-01,2024-05-07,5,-2.1801401550676878,-0.3880429669739526,-0.001826059605527064,-0.0018086094178535461,1.1033595232579074e-05
XLU & VPU,long,2023-12-18,2023-12-19,2,-2.378646728129277,0.21311974712200665,-0.007251786511914382,0.0015350826611086887,0.00878686917302307
XLU & VPU,long,2024-03-18,2024-03-27,8,-3.526235349056409,-0.47791508246084435,-0.007745614989831395,-0.000751809637881351,0.006984089565950313
