pair,side,entry_time,exit_time,holding_period,entry_z,exit_z,entry_spread,exit_spread,trade_return
IDU & VPU,short,2021-07-15,2021-07-20,4,2.617525280380124,0.5832979216466718,0.0006333390369688274,-0.0003044274182624207,0.0009380295718810494
IDU & VPU,short,2021-07-27,2021-07-29,3,2.0157504695969486,0.5079346263034963,0.0011793315428398898,0.0001868488205767349,0.0009927048213864698
IDU & VPU,short,2021-08-10,2021-08-23,10,2.186570912870644,0.6383339314140595,0.0014814163414689219,0.0019705102548854825,-0.0004923346155227826
IDU & VPU,long,2021-09-07,2021-09-09,3,-2.307781425479543,0.1799881840409462,0.00028551534130105694,0.002174239816501,0.0018874366579444413
IDU & VPU,long,2021-09-17,2021-09-21,3,-2.092625313968391,-0.5509949564780913,5.3037415150392064e-05,0.0011004534007001965,0.0010476886214298986
IDU & VPU,long,2021-09-24,2021-09-29,4,-3.405655237750346,0.2940511849762915,-0.004666324299912539,0.000956971610965418,0.005611633370654401
IDU & VPU,short,2021-11-17,2021-11-19,3,2.1811047373962738,-0.1775531397493432,0.007991006106537135,0.0059264330506332286,0.002065623872407718
IDU & VPU,long,2021-11-30,2021-12-10,9,-2.0633312017275025,-0.5537617922796872,0.003977974207892032,0.004267933813942193,0.00028606806733111334
IDU & VPU,long,2021-12-13,2021-12-16,4,-3.066073073045229,0.34424498744929793,-0.0018469660925184428,0.0043733491299748906,0.00620693360930491
IDU & VPU,long,2022-01-18,2022-01-31,10,-2.0875841488454654,-0.677631654334548,-0.00124070115378494,-0.002979727170203006,-0.0017456196269881596
IDU & VPU,short,2022-03-18,2022-03-23,4,2.0309610567452165,0.6707267073717309,0.0004659540499876158,-0.0020602811591050596,0.002526628402623743
IDU & VPU,short,2022-04-07,2022-04-12,4,2.0451552777293696,0.6651717141565026,0.0023325360777075588,0.0010110511051530935,0.001321992552922202
IDU & VPU,short,2022-04-27,2022-05-02,4,2.708366779066023,0.4794967359015962,0.005106214446181312,0.002058951497477146,0.0030492769852172863
IDU & VPU,long,2022-05-12,2022-05-24,9,-2.0763176915902717,-0.27241493262855443,-0.004270372292488389,-0.0018629389512225814,0.0024027110098256976
IYC & XHB,long,2021-07-30,2021-08-19,15,-2.5685627791785097,-0.7156629234369042,-0.004677080132147182,-0.010392563723784498,-0.005998300348873276
IYC & XHB,short,2021-09-08,2021-10-14,27,2.5471260420985895,0.5125617159329432,0.0064914173820396215,0.02284020730059222,-0.016601784918550244
IYC & XHB,short,2021-11-03,2021-12-20,33,2.16320397658461,-0.620982666660121,0.05243976290442376,-0.03353842030164067,0.088675739178105
IYC & XHB,short,2022-02-04,2022-02-23,13,2.230849014512012,0.6358491646366906,0.005593819940993505,0.0019012927335024798,0.003444845163627308
IYC & XHB,short,2022-03-23,2022-04-20,20,2.3921863076665058,0.3023529649163828,0.0389842943161387,0.07259081705742254,-0.03417521540855972
IYC & XHB,long,2022-04-29,2022-05-27,21,-2.1895913212167786,-0.7314690439155117,0.008555237998431942,-0.06682939264210042,-0.07405801284626445
XLE & AMLP,short,2021-08-05,2021-08-11,5,2.161974584527298,0.6905846903841824,-0.039036405002778274,-0.08538196934573694,0.04652918779594817
XLE & AMLP,long,2021-10-13,2021-10-26,10,-2.147670354028652,-0.004639444244306976,-0.11077166673240324,-0.0766942169186331,0.03299543843316388
XLE & AMLP,short,2021-11-19,2021-12-21,22,2.01295353743515,0.7168811377737258,0.03173334289403318,0.1560932255440286,-0.12086785577105619
XLE & AMLP,long,2022-01-03,2022-01-21,14,-2.405493035563399,-0.4300219685507894,0.0384920267574671,0.042116965279574536,0.0018284078373442814
XLE & AMLP,long,2022-02-04,2022-02-10,5,-2.106831509718177,0.6238767725374847,-0.06334161450420872,0.023200437290063824,0.08697326717068421
XLE & AMLP,short,2022-03-14,2022-03-22,7,2.514711541205593,0.7165353554832938,0.1548683611239534,0.0976542925861894,0.05822620581183102
XLE & AMLP,long,2022-04-20,2022-04-25,4,-2.1786264071127195,-0.37105277776799694,-0.059771152256934634,0.01751210976262918,0.0789679521774298
XLE & AMLP,short,2022-05-10,2022-05-25,12,2.0481549280738673,0.4919021146847072,0.09316371046521077,0.10117663257460219,-0.013198030006303041
XLY & IYC,short,2021-08-03,2021-08-05,3,2.0161733101211157,0.722464001637659,-0.02213950277766319,-0.027879472336292288,0.00574807490768392
XLY & IYC,long,2021-08-17,2021-08-27,9,-3.5542468867372463,-0.5263699356542644,-0.04829182336535354,-0.038115013649151486,0.010166321450941318
XLY & IYC,short,2021-10-15,2021-11-09,18,2.907268412411128,0.6222938198277185,-0.015324893917759042,0.0032795163795649174,-0.018678474984293425
XLY & IYC,long,2022-01-27,2022-02-04,7,-2.114493079877281,-0.6224599630667396,0.01275823291474154,0.020574338775938728,0.007754140511666341
XLY & IYC,long,2022-02-23,2022-03-02,6,-2.5489075293089916,-0.5298458921674915,-0.0031982639709058347,0.009455096936159535,0.012704051759379942
XLY & IYC,short,2022-03-22,2022-04-06,12,2.516073766743268,0.5547218797926355,0.026878371271305213,0.024840909318187165,0.0018954881309740657
XLY & IYC,long,2022-04-29,2022-05-04,4,-2.0181693552006172,-0.40489949487351845,0.014165696388341864,0.024055427529738438,0.009917395845126853
XLY & IYC,long,2022-05-09,2022-05-27,15,-2.193133139973853,-0.4326467434373876,0.007603324781346288,0.003235575848863803,-0.004561939023064898
