pair,side,entry_time,exit_time,holding_period,entry_z,exit_z,entry_spread,exit_spread,trade_return
XLE & AMLP,long,2021-10-12,2021-10-26,11,-1.815380850007995,-0.004639444244306976,-0.09757608063325662,-0.0766942169186331,0.0193644581852932
XLE & AMLP,short,2021-11-10,2021-12-23,31,1.608822674307169,0.39984025298788345,-0.02333336922205298,0.14273079613689,-0.15768998861785322
XLE & AMLP,long,2021-12-31,2022-01-21,15,-1.5620521071644684,-0.4300219685507894,0.07016429846877958,0.042116965279574536,-0.029901773703791323
XLE & AMLP,long,2022-02-02,2022-02-14,9,-1.8262363848050305,0.18578662854093483,-0.04456171409700005,0.0036620975701193714,0.04431402072722013
XLE & AMLP,short,2022-02-22,2022-02-28,5,1.7627444626629094,-0.09359549334505843,0.06879159336427598,0.007017893169690481,0.06197983823309472
XLE & AMLP,short,2022-03-11,2022-03-24,10,1.9571404400670585,0.009589714595796996,0.10796481799096291,0.06870926561637081,0.03755494789566827
XLE & AMLP,long,2022-04-12,2022-04-25,9,-1.7322532381282025,-0.37105277776799694,-0.0004348160167744197,0.01751210976262918,0.015131567959829173
XLE & AMLP,short,2022-05-09,2022-05-25,13,1.619242882856826,0.4919021146847072,0.07187962631313205,0.10117663257460219,-0.03420120617708544
XLY & IYC,short,2021-08-03,2021-08-06,4,2.0161733101211157,-0.43350810923635136,-0.02213950277766319,-0.03243035360056812,0.010325114978362748
XLY & IYC,long,2021-08-16,2021-08-30,11,-1.9531672050405993,0.17518536354240474,-0.037266783355529576,-0.032979046876730145,0.004160178102587064
XLY & IYC,short,2021-09-14,2021-10-01,14,1.5160047282877183,0.14395331717579554,-0.026270811370207703,-0.03142953849743346,0.005135807424141436
XLY & IYC,short,2021-10-12,2021-11-15,25,1.6302547053967678,0.4959555645624902,-0.022927844707256284,0.00528858319153791,-0.028102597308763744
XLY & IYC,short,2021-11-18,2021-12-13,17,1.5960031877723222,0.007816329077174994,0.02652534358590053,0.024122835285782962,0.0022449393028434184
XLY & IYC,short,2022-01-03,2022-01-06,4,1.5394220170331927,0.47462973335552316,0.03805649708085479,0.03132006144575161,0.006748492758605673
XLY & IYC,long,2022-01-27,2022-03-10,30,-2.114493079877281,-0.09794740441941198,0.01275823291474154,0.009188116932680401,-0.0038536080074417223
XLY & IYC,short,2022-03-18,2022-04-08,16,1.7200351271568124,0.31176748244343405,0.019844627063617004,0.022979019813199386,-0.003301802616609728
XLY & IYC,long,2022-04-29,2022-05-04,4,-2.0181693552006172,-0.40489949487351845,0.014165696388341864,0.024055427529738438,0.009917395845126853
XLY & IYC,long,2022-05-05,2022-05-27,17,-1.8358092944740736,-0.4326467434373876,0.012661951460103182,0.003235575848863803,-0.009643863458625668
