pair,side,entry_time,exit_time,holding_period,entry_z,exit_z,entry_spread,exit_spread,trade_return
XLB & IYM,short,2024-05-01,2024-05-07,5,2.2900676373325717,0.140667472003,0.00997033891674004,0.007183701734819081,0.0027886818804785385
XLB & IYM,long,2024-05-13,2024-05-22,8,-1.7856157741012046,0.0031587671074835852,0.00495270182613794,0.00022032793088655467,-0.004749587157544255
XLB & IYM,short,2024-06-03,2024-06-07,5,1.5732160218386935,-0.13908513520846136,0.001131911117911777,0.001569989698853469,-0.00046409473937314427
XLF & IYF,short,2023-06-30,2023-07-07,5,1.5461037165113372,0.07937375141959876,0.01016593348275796,0.008977775569644741,0.0011735412996634054
XLF & IYF,long,2023-07-18,2023-08-02,12,-2.1333919937592754,0.09285004385322655,0.004706599718990567,0.0007038143433950594,-0.004011103440622499
XLF & IYF,short,2023-08-14,2023-08-30,13,1.8266370245693115,0.1745182438328462,0.002823468439343113,0.003852319441838059,-0.0010414154002863496
XLF & IYF,long,2023-09-12,2023-09-13,2,-2.0167021209708604,-0.21766668914111997,-0.00010134551939033898,0.002539850358965534,0.002641195878355873
XLF & IYF,long,2023-09-14,2023-09-26,9,-1.6185576265460435,0.02693020332402228,-0.00046075299442271955,-0.005366492216595464,-0.0049156371047712755
XLF & IYF,short,2023-10-12,2023-10-17,4,1.6243794979758255,0.12420451734819368,-0.0032556893275144105,-0.003925036854018682,0.0006686296752305143
XLF & IYF,long,2023-10-26,2023-11-03,7,-2.292345460193327,0.2489434774527567,-0.010464098106085284,-0.004851180585555781,0.005621822862984516
XLF & IYF,short,2023-11-30,2023-12-07,6,1.5706868338797895,-0.23276167328533318,0.00016621776597736115,-0.0027571436922277925,0.002920766206134795
XLF & IYF,long,2023-12-14,2023-12-22,7,-2.0326424624567214,0.12908107994762746,-0.0069503617942472395,-0.005301737799829009,0.0016339590088347844
XLF & IYF,short,2024-01-08,2024-01-24,12,1.672154998579935,0.1296855370605473,-0.0036663811502739563,0.0006590400464090429,-0.004321359119212942
XLF & IYF,short,2024-01-30,2024-02-08,8,2.2302444813812277,-0.08912100263249628,0.004327621414483396,0.007397295451081476,-0.003084357093616763
XLF & IYF,long,2024-02-12,2024-03-01,14,-1.6715471523370902,-0.1771514247417648,0.004309492945361537,0.005433679142089254,0.0011095300537080632
XLF & IYF,long,2024-03-04,2024-03-18,11,-1.9992708701923823,0.21228583064328432,0.0020759531998564285,0.003031227913517842,0.000942687900900463
XLF & IYF,long,2024-03-25,2024-04-01,5,-2.223380153776261,-0.07986035470265296,-0.0010933905016723422,0.0018114604273007373,0.002906033586580481
XLF & IYF,short,2024-04-15,2024-04-18,4,1.6747774400722295,0.09809624682679424,0.002853927285229929,0.0016866445236276562,0.0011643598356012586
XLF & IYF,long,2024-05-01,2024-05-08,6,-2.1801401550676878,-0.15483913205937203,-0.001826059605527064,-0.0013533970578660792,0.00046625097784858127
XLF & IYF,long,2024-05-22,2024-05-31,7,-1.640512964920834,-0.2053226024920634,-0.005202822553566744,-0.0063309166011356055,-0.001142908080566829
XLF & IYF,short,2024-06-06,2024-06-13,6,1.9120217049242199,0.19839037763235026,-0.0031464428307019787,-0.003802978068916385,0.0006209728177204443
XLU & VPU,short,2023-10-30,2023-12-19,36,1.6586782975009977,0.21311974712200665,0.003456805760158055,0.0015350826611086887,0.001827659507091406
XLU & VPU,long,2024-02-12,2024-02-23,9,-1.6049115328034038,0.036553020439750755,-0.0016191789685464641,0.0021164183726973818,0.0037395556384083317
XLU & VPU,long,2024-03-01,2024-04-10,28,-1.5728214589858516,-0.1796421453255292,-0.0014007427212012757,-0.00045215636137108106,0.0008876802923651894
